Date_parsed,State,Year,Month,Data Value,State Name
2015-04-01,NH,2015,April,394.0,New Hampshire
2015-08-01,NH,2015,August,426.0,New Hampshire
2015-12-01,NH,2015,December,415.0,New Hampshire
2015-02-01,NH,2015,February,360.0,New Hampshire
2015-01-01,NH,2015,January,350.0,New Hampshire
2015-07-01,NH,2015,July,424.0,New Hampshire
2015-06-01,NH,2015,June,416.0,New Hampshire
2015-03-01,NH,2015,March,367.0,New Hampshire
2015-05-01,NH,2015,May,402.0,New Hampshire
2015-11-01,NH,2015,November,444.0,New Hampshire
2015-10-01,NH,2015,October,449.0,New Hampshire
2015-09-01,NH,2015,September,449.0,New Hampshire
2016-04-01,NH,2016,April,430.0,New Hampshire
2016-08-01,NH,2016,August,449.0,New Hampshire
2016-12-01,NH,2016,December,458.0,New Hampshire
2016-02-01,NH,2016,February,428.0,New Hampshire
2016-01-01,NH,2016,January,417.0,New Hampshire
2016-07-01,NH,2016,July,441.0,New Hampshire
2016-06-01,NH,2016,June,428.0,New Hampshire
2016-03-01,NH,2016,March,435.0,New Hampshire
2016-05-01,NH,2016,May,439.0,New Hampshire
2016-11-01,NH,2016,November,443.0,New Hampshire
2016-10-01,NH,2016,October,442.0,New Hampshire
2016-09-01,NH,2016,September,446.0,New Hampshire
2017-04-01,NH,2017,April,447.0,New Hampshire
2017-08-01,NH,2017,August,470.0,New Hampshire
2017-12-01,NH,2017,December,478.0,New Hampshire
2017-02-01,NH,2017,February,446.0,New Hampshire
2017-01-01,NH,2017,January,458.0,New Hampshire
2017-07-01,NH,2017,July,463.0,New Hampshire
2017-06-01,NH,2017,June,457.0,New Hampshire
2017-03-01,NH,2017,March,439.0,New Hampshire
2017-05-01,NH,2017,May,446.0,New Hampshire
2017-11-01,NH,2017,November,472.0,New Hampshire
2017-10-01,NH,2017,October,478.0,New Hampshire
2017-09-01,NH,2017,September,470.0,New Hampshire
2018-04-01,NH,2018,April,473.0,New Hampshire
2018-08-01,NH,2018,August,449.0,New Hampshire
2018-12-01,NH,2018,December,446.0,New Hampshire
2018-02-01,NH,2018,February,480.0,New Hampshire
2018-01-01,NH,2018,January,473.0,New Hampshire
2018-07-01,NH,2018,July,455.0,New Hampshire
2018-06-01,NH,2018,June,451.0,New Hampshire
2018-03-01,NH,2018,March,490.0,New Hampshire
2018-05-01,NH,2018,May,472.0,New Hampshire
2018-11-01,NH,2018,November,450.0,New Hampshire
2018-10-01,NH,2018,October,437.0,New Hampshire
2018-09-01,NH,2018,September,438.0,New Hampshire
2019-04-01,NH,2019,April,437.0,New Hampshire
2019-08-01,NH,2019,August,398.0,New Hampshire
2019-12-01,NH,2019,December,395.0,New Hampshire
2019-02-01,NH,2019,February,449.0,New Hampshire
2019-01-01,NH,2019,January,446.0,New Hampshire
2019-07-01,NH,2019,July,406.0,New Hampshire
2019-06-01,NH,2019,June,436.0,New Hampshire
2019-03-01,NH,2019,March,440.0,New Hampshire
2019-05-01,NH,2019,May,428.0,New Hampshire
2019-11-01,NH,2019,November,385.0,New Hampshire
2019-10-01,NH,2019,October,395.0,New Hampshire
2019-09-01,NH,2019,September,400.0,New Hampshire
2020-04-01,NH,2020,April,401.0,New Hampshire
2020-08-01,NH,2020,August,423.0,New Hampshire
2020-12-01,NH,2020,December,393.0,New Hampshire
2020-02-01,NH,2020,February,389.0,New Hampshire
2020-01-01,NH,2020,January,397.0,New Hampshire
2020-07-01,NH,2020,July,429.0,New Hampshire
2020-06-01,NH,2020,June,412.0,New Hampshire
2020-03-01,NH,2020,March,391.0,New Hampshire
2020-05-01,NH,2020,May,413.0,New Hampshire
2020-11-01,NH,2020,November,406.0,New Hampshire
2020-10-01,NH,2020,October,407.0,New Hampshire
2020-09-01,NH,2020,September,418.0,New Hampshire
2021-02-01,NH,2021,February,382.0,New Hampshire
2021-01-01,NH,2021,January,389.0,New Hampshire
2021-03-01,NH,2021,March,378.0,New Hampshire
2015-04-01,NJ,2015,April,1240.0,New Jersey
2015-08-01,NJ,2015,August,1373.0,New Jersey
2015-12-01,NJ,2015,December,1423.0,New Jersey
2015-02-01,NJ,2015,February,1221.0,New Jersey
2015-01-01,NJ,2015,January,1210.0,New Jersey
2015-07-01,NJ,2015,July,1336.0,New Jersey
2015-06-01,NJ,2015,June,1305.0,New Jersey
2015-03-01,NJ,2015,March,1226.0,New Jersey
2015-05-01,NJ,2015,May,1277.0,New Jersey
2015-11-01,NJ,2015,November,1414.0,New Jersey
2015-10-01,NJ,2015,October,1413.0,New Jersey
2015-09-01,NJ,2015,September,1411.0,New Jersey
2016-04-01,NJ,2016,April,1628.0,New Jersey
2016-08-01,NJ,2016,August,1682.0,New Jersey
2016-12-01,NJ,2016,December,1971.0,New Jersey
2016-02-01,NJ,2016,February,1483.0,New Jersey
2016-01-01,NJ,2016,January,1433.0,New Jersey
2016-07-01,NJ,2016,July,1695.0,New Jersey
2016-06-01,NJ,2016,June,1651.0,New Jersey
2016-03-01,NJ,2016,March,1538.0,New Jersey
2016-05-01,NJ,2016,May,1637.0,New Jersey
2016-11-01,NJ,2016,November,1868.0,New Jersey
2016-10-01,NJ,2016,October,1777.0,New Jersey
2016-09-01,NJ,2016,September,1692.0,New Jersey
2017-04-01,NJ,2017,April,2217.0,New Jersey
2017-08-01,NJ,2017,August,2502.0,New Jersey
2017-12-01,NJ,2017,December,2621.0,New Jersey
2017-02-01,NJ,2017,February,2111.0,New Jersey
2017-01-01,NJ,2017,January,2082.0,New Jersey
2017-07-01,NJ,2017,July,2416.0,New Jersey
2017-06-01,NJ,2017,June,2397.0,New Jersey
2017-03-01,NJ,2017,March,2189.0,New Jersey
2017-05-01,NJ,2017,May,2305.0,New Jersey
2017-11-01,NJ,2017,November,2581.0,New Jersey
2017-10-01,NJ,2017,October,2565.0,New Jersey
2017-09-01,NJ,2017,September,2600.0,New Jersey
2018-04-01,NJ,2018,April,2604.0,New Jersey
2018-08-01,NJ,2018,August,2743.0,New Jersey
2018-12-01,NJ,2018,December,2857.0,New Jersey
2018-02-01,NJ,2018,February,2613.0,New Jersey
2018-01-01,NJ,2018,January,2605.0,New Jersey
2018-07-01,NJ,2018,July,2692.0,New Jersey
2018-06-01,NJ,2018,June,2648.0,New Jersey
2018-03-01,NJ,2018,March,2610.0,New Jersey
2018-05-01,NJ,2018,May,2629.0,New Jersey
2018-11-01,NJ,2018,November,2875.0,New Jersey
2018-10-01,NJ,2018,October,2859.0,New Jersey
2018-09-01,NJ,2018,September,2753.0,New Jersey
2019-04-01,NJ,2019,April,2771.0,New Jersey
2019-08-01,NJ,2019,August,2739.0,New Jersey
2019-12-01,NJ,2019,December,2774.0,New Jersey
2019-02-01,NJ,2019,February,2859.0,New Jersey
2019-01-01,NJ,2019,January,2819.0,New Jersey
2019-07-01,NJ,2019,July,2730.0,New Jersey
2019-06-01,NJ,2019,June,2721.0,New Jersey
2019-03-01,NJ,2019,March,2802.0,New Jersey
2019-05-01,NJ,2019,May,2749.0,New Jersey
2019-11-01,NJ,2019,November,2738.0,New Jersey
2019-10-01,NJ,2019,October,2695.0,New Jersey
2019-09-01,NJ,2019,September,2721.0,New Jersey
2020-04-01,NJ,2020,April,2919.0,New Jersey
2020-08-01,NJ,2020,August,2934.0,New Jersey
2020-12-01,NJ,2020,December,2817.0,New Jersey
2020-02-01,NJ,2020,February,2838.0,New Jersey
2020-01-01,NJ,2020,January,2843.0,New Jersey
2020-07-01,NJ,2020,July,2974.0,New Jersey
2020-06-01,NJ,2020,June,2996.0,New Jersey
2020-03-01,NJ,2020,March,2884.0,New Jersey
2020-05-01,NJ,2020,May,2972.0,New Jersey
2020-11-01,NJ,2020,November,2873.0,New Jersey
2020-10-01,NJ,2020,October,2898.0,New Jersey
2020-09-01,NJ,2020,September,2938.0,New Jersey
2021-02-01,NJ,2021,February,2816.0,New Jersey
2021-01-01,NJ,2021,January,2817.0,New Jersey
2021-03-01,NJ,2021,March,2829.0,New Jersey
2015-04-01,NM,2015,April,536.0,New Mexico
2015-08-01,NM,2015,August,518.0,New Mexico
2015-12-01,NM,2015,December,496.0,New Mexico
2015-02-01,NM,2015,February,546.0,New Mexico
2015-01-01,NM,2015,January,548.0,New Mexico
2015-07-01,NM,2015,July,520.0,New Mexico
2015-06-01,NM,2015,June,519.0,New Mexico
2015-03-01,NM,2015,March,544.0,New Mexico
2015-05-01,NM,2015,May,523.0,New Mexico
2015-11-01,NM,2015,November,510.0,New Mexico
2015-10-01,NM,2015,October,518.0,New Mexico
2015-09-01,NM,2015,September,513.0,New Mexico
2016-04-01,NM,2016,April,497.0,New Mexico
2016-08-01,NM,2016,August,495.0,New Mexico
2016-12-01,NM,2016,December,494.0,New Mexico
2016-02-01,NM,2016,February,485.0,New Mexico
2016-01-01,NM,2016,January,473.0,New Mexico
2016-07-01,NM,2016,July,497.0,New Mexico
2016-06-01,NM,2016,June,491.0,New Mexico
2016-03-01,NM,2016,March,498.0,New Mexico
2016-05-01,NM,2016,May,497.0,New Mexico
2016-11-01,NM,2016,November,485.0,New Mexico
2016-10-01,NM,2016,October,478.0,New Mexico
2016-09-01,NM,2016,September,491.0,New Mexico
2017-04-01,NM,2017,April,505.0,New Mexico
2017-08-01,NM,2017,August,505.0,New Mexico
2017-12-01,NM,2017,December,494.0,New Mexico
2017-02-01,NM,2017,February,494.0,New Mexico
2017-01-01,NM,2017,January,506.0,New Mexico
2017-07-01,NM,2017,July,515.0,New Mexico
2017-06-01,NM,2017,June,507.0,New Mexico
2017-03-01,NM,2017,March,495.0,New Mexico
2017-05-01,NM,2017,May,511.0,New Mexico
2017-11-01,NM,2017,November,496.0,New Mexico
2017-10-01,NM,2017,October,507.0,New Mexico
2017-09-01,NM,2017,September,501.0,New Mexico
2018-04-01,NM,2018,April,482.0,New Mexico
2018-08-01,NM,2018,August,510.0,New Mexico
2018-12-01,NM,2018,December,525.0,New Mexico
2018-02-01,NM,2018,February,486.0,New Mexico
2018-01-01,NM,2018,January,489.0,New Mexico
2018-07-01,NM,2018,July,491.0,New Mexico
2018-06-01,NM,2018,June,501.0,New Mexico
2018-03-01,NM,2018,March,485.0,New Mexico
2018-05-01,NM,2018,May,480.0,New Mexico
2018-11-01,NM,2018,November,507.0,New Mexico
2018-10-01,NM,2018,October,515.0,New Mexico
2018-09-01,NM,2018,September,524.0,New Mexico
2019-04-01,NM,2019,April,536.0,New Mexico
2019-08-01,NM,2019,August,565.0,New Mexico
2019-12-01,NM,2019,December,609.0,New Mexico
2019-02-01,NM,2019,February,526.0,New Mexico
2019-01-01,NM,2019,January,513.0,New Mexico
2019-07-01,NM,2019,July,568.0,New Mexico
2019-06-01,NM,2019,June,550.0,New Mexico
2019-03-01,NM,2019,March,520.0,New Mexico
2019-05-01,NM,2019,May,550.0,New Mexico
2019-11-01,NM,2019,November,613.0,New Mexico
2019-10-01,NM,2019,October,592.0,New Mexico
2019-09-01,NM,2019,September,574.0,New Mexico
2020-04-01,NM,2020,April,647.0,New Mexico
2020-08-01,NM,2020,August,723.0,New Mexico
2020-12-01,NM,2020,December,792.0,New Mexico
2020-02-01,NM,2020,February,641.0,New Mexico
2020-01-01,NM,2020,January,634.0,New Mexico
2020-07-01,NM,2020,July,684.0,New Mexico
2020-06-01,NM,2020,June,681.0,New Mexico
2020-03-01,NM,2020,March,648.0,New Mexico
2020-05-01,NM,2020,May,661.0,New Mexico
2020-11-01,NM,2020,November,780.0,New Mexico
2020-10-01,NM,2020,October,758.0,New Mexico
2020-09-01,NM,2020,September,739.0,New Mexico
2021-02-01,NM,2021,February,812.0,New Mexico
2021-01-01,NM,2021,January,806.0,New Mexico
2021-03-01,NM,2021,March,821.0,New Mexico
2015-04-01,NV,2015,April,584.0,Nevada
2015-08-01,NV,2015,August,632.0,Nevada
2015-12-01,NV,2015,December,665.0,Nevada
2015-02-01,NV,2015,February,576.0,Nevada
2015-01-01,NV,2015,January,578.0,Nevada
2015-07-01,NV,2015,July,616.0,Nevada
2015-06-01,NV,2015,June,619.0,Nevada
2015-03-01,NV,2015,March,579.0,Nevada
2015-05-01,NV,2015,May,598.0,Nevada
2015-11-01,NV,2015,November,634.0,Nevada
2015-10-01,NV,2015,October,628.0,Nevada
2015-09-01,NV,2015,September,633.0,Nevada
2016-04-01,NV,2016,April,683.0,Nevada
2016-08-01,NV,2016,August,732.0,Nevada
2016-12-01,NV,2016,December,707.0,Nevada
2016-02-01,NV,2016,February,685.0,Nevada
2016-01-01,NV,2016,January,669.0,Nevada
2016-07-01,NV,2016,July,723.0,Nevada
2016-06-01,NV,2016,June,691.0,Nevada
2016-03-01,NV,2016,March,689.0,Nevada
2016-05-01,NV,2016,May,679.0,Nevada
2016-11-01,NV,2016,November,729.0,Nevada
2016-10-01,NV,2016,October,739.0,Nevada
2016-09-01,NV,2016,September,731.0,Nevada
2017-04-01,NV,2017,April,713.0,Nevada
2017-08-01,NV,2017,August,736.0,Nevada
2017-12-01,NV,2017,December,756.0,Nevada
2017-02-01,NV,2017,February,698.0,Nevada
2017-01-01,NV,2017,January,705.0,Nevada
2017-07-01,NV,2017,July,736.0,Nevada
2017-06-01,NV,2017,June,736.0,Nevada
2017-03-01,NV,2017,March,707.0,Nevada
2017-05-01,NV,2017,May,728.0,Nevada
2017-11-01,NV,2017,November,748.0,Nevada
2017-10-01,NV,2017,October,749.0,Nevada
2017-09-01,NV,2017,September,736.0,Nevada
2018-04-01,NV,2018,April,750.0,Nevada
2018-08-01,NV,2018,August,736.0,Nevada
2018-12-01,NV,2018,December,741.0,Nevada
2018-02-01,NV,2018,February,761.0,Nevada
2018-01-01,NV,2018,January,758.0,Nevada
2018-07-01,NV,2018,July,727.0,Nevada
2018-06-01,NV,2018,June,716.0,Nevada
2018-03-01,NV,2018,March,746.0,Nevada
2018-05-01,NV,2018,May,726.0,Nevada
2018-11-01,NV,2018,November,726.0,Nevada
2018-10-01,NV,2018,October,722.0,Nevada
2018-09-01,NV,2018,September,740.0,Nevada
2019-04-01,NV,2019,April,753.0,Nevada
2019-08-01,NV,2019,August,733.0,Nevada
2019-12-01,NV,2019,December,710.0,Nevada
2019-02-01,NV,2019,February,755.0,Nevada
2019-01-01,NV,2019,January,752.0,Nevada
2019-07-01,NV,2019,July,747.0,Nevada
2019-06-01,NV,2019,June,761.0,Nevada
2019-03-01,NV,2019,March,750.0,Nevada
2019-05-01,NV,2019,May,772.0,Nevada
2019-11-01,NV,2019,November,720.0,Nevada
2019-10-01,NV,2019,October,725.0,Nevada
2019-09-01,NV,2019,September,739.0,Nevada
2020-04-01,NV,2020,April,724.0,Nevada
2020-08-01,NV,2020,August,820.0,Nevada
2020-12-01,NV,2020,December,915.0,Nevada
2020-02-01,NV,2020,February,696.0,Nevada
2020-01-01,NV,2020,January,701.0,Nevada
2020-07-01,NV,2020,July,777.0,Nevada
2020-06-01,NV,2020,June,762.0,Nevada
2020-03-01,NV,2020,March,704.0,Nevada
2020-05-01,NV,2020,May,753.0,Nevada
2020-11-01,NV,2020,November,887.0,Nevada
2020-10-01,NV,2020,October,858.0,Nevada
2020-09-01,NV,2020,September,814.0,Nevada
2021-02-01,NV,2021,February,965.0,Nevada
2021-01-01,NV,2021,January,941.0,Nevada
2021-03-01,NV,2021,March,983.0,Nevada
2015-04-01,NY,2015,April,1597.0,New York
2015-08-01,NY,2015,August,1733.0,New York
2015-12-01,NY,2015,December,1802.0,New York
2015-02-01,NY,2015,February,1519.0,New York
2015-01-01,NY,2015,January,1510.0,New York
2015-07-01,NY,2015,July,1694.0,New York
2015-06-01,NY,2015,June,1659.0,New York
2015-03-01,NY,2015,March,1535.0,New York
2015-05-01,NY,2015,May,1622.0,New York
2015-11-01,NY,2015,November,1789.0,New York
2015-10-01,NY,2015,October,1766.0,New York
2015-09-01,NY,2015,September,1764.0,New York
2016-04-01,NY,2016,April,2004.0,New York
2016-08-01,NY,2016,August,2123.0,New York
2016-12-01,NY,2016,December,2248.0,New York
2016-02-01,NY,2016,February,1915.0,New York
2016-01-01,NY,2016,January,1840.0,New York
2016-07-01,NY,2016,July,2084.0,New York
2016-06-01,NY,2016,June,2056.0,New York
2016-03-01,NY,2016,March,1978.0,New York
2016-05-01,NY,2016,May,2023.0,New York
2016-11-01,NY,2016,November,2219.0,New York
2016-10-01,NY,2016,October,2183.0,New York
2016-09-01,NY,2016,September,2147.0,New York
2017-04-01,NY,2017,April,2333.0,New York
2017-08-01,NY,2017,August,2467.0,New York
2017-12-01,NY,2017,December,2444.0,New York
2017-02-01,NY,2017,February,2289.0,New York
2017-01-01,NY,2017,January,2289.0,New York
2017-07-01,NY,2017,July,2459.0,New York
2017-06-01,NY,2017,June,2437.0,New York
2017-03-01,NY,2017,March,2331.0,New York
2017-05-01,NY,2017,May,2396.0,New York
2017-11-01,NY,2017,November,2446.0,New York
2017-10-01,NY,2017,October,2490.0,New York
2017-09-01,NY,2017,September,2511.0,New York
2018-04-01,NY,2018,April,2298.0,New York
2018-08-01,NY,2018,August,2209.0,New York
2018-12-01,NY,2018,December,2236.0,New York
2018-02-01,NY,2018,February,2410.0,New York
2018-01-01,NY,2018,January,2449.0,New York
2018-07-01,NY,2018,July,2214.0,New York
2018-06-01,NY,2018,June,2223.0,New York
2018-03-01,NY,2018,March,2331.0,New York
2018-05-01,NY,2018,May,2243.0,New York
2018-11-01,NY,2018,November,2240.0,New York
2018-10-01,NY,2018,October,2217.0,New York
2018-09-01,NY,2018,September,2166.0,New York
2019-04-01,NY,2019,April,2153.0,New York
2019-08-01,NY,2019,August,2124.0,New York
2019-12-01,NY,2019,December,2086.0,New York
2019-02-01,NY,2019,February,2142.0,New York
2019-01-01,NY,2019,January,2144.0,New York
2019-07-01,NY,2019,July,2120.0,New York
2019-06-01,NY,2019,June,2105.0,New York
2019-03-01,NY,2019,March,2169.0,New York
2019-05-01,NY,2019,May,2127.0,New York
2019-11-01,NY,2019,November,2104.0,New York
2019-10-01,NY,2019,October,2089.0,New York
2019-09-01,NY,2019,September,2116.0,New York
2020-04-01,NY,2020,April,2383.0,New York
2020-08-01,NY,2020,August,2669.0,New York
2020-12-01,NY,2020,December,2874.0,New York
2020-02-01,NY,2020,February,2202.0,New York
2020-01-01,NY,2020,January,2158.0,New York
2020-07-01,NY,2020,July,2596.0,New York
2020-06-01,NY,2020,June,2572.0,New York
2020-03-01,NY,2020,March,2260.0,New York
2020-05-01,NY,2020,May,2502.0,New York
2020-11-01,NY,2020,November,2813.0,New York
2020-10-01,NY,2020,October,2766.0,New York
2020-09-01,NY,2020,September,2722.0,New York
2021-02-01,NY,2021,February,2951.0,New York
2021-01-01,NY,2021,January,2932.0,New York
2021-03-01,NY,2021,March,2950.0,New York
2015-04-01,OH,2015,April,2955.0,Ohio
2015-08-01,OH,2015,August,3153.0,Ohio
2015-12-01,OH,2015,December,3336.0,Ohio
2015-02-01,OH,2015,February,2828.0,Ohio
2015-01-01,OH,2015,January,2829.0,Ohio
2015-07-01,OH,2015,July,3128.0,Ohio
2015-06-01,OH,2015,June,3051.0,Ohio
2015-03-01,OH,2015,March,2843.0,Ohio
2015-05-01,OH,2015,May,3054.0,Ohio
2015-11-01,OH,2015,November,3298.0,Ohio
2015-10-01,OH,2015,October,3222.0,Ohio
2015-09-01,OH,2015,September,3196.0,Ohio
2016-04-01,OH,2016,April,3575.0,Ohio
2016-08-01,OH,2016,August,3857.0,Ohio
2016-12-01,OH,2016,December,4326.0,Ohio
2016-02-01,OH,2016,February,3452.0,Ohio
2016-01-01,OH,2016,January,3398.0,Ohio
2016-07-01,OH,2016,July,3763.0,Ohio
2016-06-01,OH,2016,June,3652.0,Ohio
2016-03-01,OH,2016,March,3542.0,Ohio
2016-05-01,OH,2016,May,3606.0,Ohio
2016-11-01,OH,2016,November,4211.0,Ohio
2016-10-01,OH,2016,October,4121.0,Ohio
2016-09-01,OH,2016,September,4000.0,Ohio
2017-04-01,OH,2017,April,4974.0,Ohio
2017-08-01,OH,2017,August,5262.0,Ohio
2017-12-01,OH,2017,December,5138.0,Ohio
2017-02-01,OH,2017,February,4710.0,Ohio
2017-01-01,OH,2017,January,4502.0,Ohio
2017-07-01,OH,2017,July,5290.0,Ohio
2017-06-01,OH,2017,June,5293.0,Ohio
2017-03-01,OH,2017,March,4788.0,Ohio
2017-05-01,OH,2017,May,5144.0,Ohio
2017-11-01,OH,2017,November,5210.0,Ohio
2017-10-01,OH,2017,October,5225.0,Ohio
2017-09-01,OH,2017,September,5258.0,Ohio
2018-04-01,OH,2018,April,4418.0,Ohio
2018-08-01,OH,2018,August,4144.0,Ohio
2018-12-01,OH,2018,December,4004.0,Ohio
2018-02-01,OH,2018,February,4739.0,Ohio
2018-01-01,OH,2018,January,4934.0,Ohio
2018-07-01,OH,2018,July,4117.0,Ohio
2018-06-01,OH,2018,June,4148.0,Ohio
2018-03-01,OH,2018,March,4636.0,Ohio
2018-05-01,OH,2018,May,4273.0,Ohio
2018-11-01,OH,2018,November,4001.0,Ohio
2018-10-01,OH,2018,October,4058.0,Ohio
2018-09-01,OH,2018,September,4099.0,Ohio
2019-04-01,OH,2019,April,4110.0,Ohio
2019-08-01,OH,2019,August,4129.0,Ohio
2019-12-01,OH,2019,December,4279.0,Ohio
2019-02-01,OH,2019,February,4011.0,Ohio
2019-01-01,OH,2019,January,4036.0,Ohio
2019-07-01,OH,2019,July,4159.0,Ohio
2019-06-01,OH,2019,June,4147.0,Ohio
2019-03-01,OH,2019,March,4062.0,Ohio
2019-05-01,OH,2019,May,4117.0,Ohio
2019-11-01,OH,2019,November,4260.0,Ohio
2019-10-01,OH,2019,October,4165.0,Ohio
2019-09-01,OH,2019,September,4117.0,Ohio
2020-04-01,OH,2020,April,4410.0,Ohio
2020-08-01,OH,2020,August,4993.0,Ohio
2020-12-01,OH,2020,December,5215.0,Ohio
2020-02-01,OH,2020,February,4366.0,Ohio
2020-01-01,OH,2020,January,4302.0,Ohio
2020-07-01,OH,2020,July,4939.0,Ohio
2020-06-01,OH,2020,June,4829.0,Ohio
2020-03-01,OH,2020,March,4348.0,Ohio
2020-05-01,OH,2020,May,4649.0,Ohio
2020-11-01,OH,2020,November,5122.0,Ohio
2020-10-01,OH,2020,October,5133.0,Ohio
2020-09-01,OH,2020,September,5076.0,Ohio
2021-02-01,OH,2021,February,5361.0,Ohio
2021-01-01,OH,2021,January,5316.0,Ohio
2021-03-01,OH,2021,March,5479.0,Ohio
2015-04-01,OK,2015,April,766.0,Oklahoma
2015-08-01,OK,2015,August,727.0,Oklahoma
2015-12-01,OK,2015,December,722.0,Oklahoma
2015-02-01,OK,2015,February,773.0,Oklahoma
2015-01-01,OK,2015,January,794.0,Oklahoma
2015-07-01,OK,2015,July,733.0,Oklahoma
2015-06-01,OK,2015,June,738.0,Oklahoma
2015-03-01,OK,2015,March,771.0,Oklahoma
2015-05-01,OK,2015,May,752.0,Oklahoma
2015-11-01,OK,2015,November,727.0,Oklahoma
2015-10-01,OK,2015,October,723.0,Oklahoma
2015-09-01,OK,2015,September,718.0,Oklahoma
2016-04-01,OK,2016,April,712.0,Oklahoma
2016-08-01,OK,2016,August,768.0,Oklahoma
2016-12-01,OK,2016,December,803.0,Oklahoma
2016-02-01,OK,2016,February,710.0,Oklahoma
2016-01-01,OK,2016,January,696.0,Oklahoma
2016-07-01,OK,2016,July,752.0,Oklahoma
2016-06-01,OK,2016,June,727.0,Oklahoma
2016-03-01,OK,2016,March,698.0,Oklahoma
2016-05-01,OK,2016,May,734.0,Oklahoma
2016-11-01,OK,2016,November,776.0,Oklahoma
2016-10-01,OK,2016,October,776.0,Oklahoma
2016-09-01,OK,2016,September,761.0,Oklahoma
2017-04-01,OK,2017,April,847.0,Oklahoma
2017-08-01,OK,2017,August,817.0,Oklahoma
2017-12-01,OK,2017,December,770.0,Oklahoma
2017-02-01,OK,2017,February,833.0,Oklahoma
2017-01-01,OK,2017,January,830.0,Oklahoma
2017-07-01,OK,2017,July,847.0,Oklahoma
2017-06-01,OK,2017,June,848.0,Oklahoma
2017-03-01,OK,2017,March,844.0,Oklahoma
2017-05-01,OK,2017,May,828.0,Oklahoma
2017-11-01,OK,2017,November,791.0,Oklahoma
2017-10-01,OK,2017,October,791.0,Oklahoma
2017-09-01,OK,2017,September,821.0,Oklahoma
2018-04-01,OK,2018,April,714.0,Oklahoma
2018-08-01,OK,2018,August,713.0,Oklahoma
2018-12-01,OK,2018,December,703.0,Oklahoma
2018-02-01,OK,2018,February,732.0,Oklahoma
2018-01-01,OK,2018,January,757.0,Oklahoma
2018-07-01,OK,2018,July,701.0,Oklahoma
2018-06-01,OK,2018,June,723.0,Oklahoma
2018-03-01,OK,2018,March,724.0,Oklahoma
2018-05-01,OK,2018,May,732.0,Oklahoma
2018-11-01,OK,2018,November,711.0,Oklahoma
2018-10-01,OK,2018,October,711.0,Oklahoma
2018-09-01,OK,2018,September,703.0,Oklahoma
2019-04-01,OK,2019,April,633.0,Oklahoma
2019-08-01,OK,2019,August,588.0,Oklahoma
2019-12-01,OK,2019,December,618.0,Oklahoma
2019-02-01,OK,2019,February,663.0,Oklahoma
2019-01-01,OK,2019,January,675.0,Oklahoma
2019-07-01,OK,2019,July,600.0,Oklahoma
2019-06-01,OK,2019,June,603.0,Oklahoma
2019-03-01,OK,2019,March,640.0,Oklahoma
2019-05-01,OK,2019,May,615.0,Oklahoma
2019-11-01,OK,2019,November,618.0,Oklahoma
2019-10-01,OK,2019,October,605.0,Oklahoma
2019-09-01,OK,2019,September,609.0,Oklahoma
2020-04-01,OK,2020,April,662.0,Oklahoma
2020-08-01,OK,2020,August,732.0,Oklahoma
2020-12-01,OK,2020,December,746.0,Oklahoma
2020-02-01,OK,2020,February,621.0,Oklahoma
2020-01-01,OK,2020,January,617.0,Oklahoma
2020-07-01,OK,2020,July,716.0,Oklahoma
2020-06-01,OK,2020,June,692.0,Oklahoma
2020-03-01,OK,2020,March,648.0,Oklahoma
2020-05-01,OK,2020,May,684.0,Oklahoma
2020-11-01,OK,2020,November,733.0,Oklahoma
2020-10-01,OK,2020,October,735.0,Oklahoma
2020-09-01,OK,2020,September,714.0,Oklahoma
2021-02-01,OK,2021,February,778.0,Oklahoma
2021-01-01,OK,2021,January,776.0,Oklahoma
2021-03-01,OK,2021,March,786.0,Oklahoma
2015-04-01,OR,2015,April,517.0,Oregon
2015-08-01,OR,2015,August,515.0,Oregon
2015-12-01,OR,2015,December,497.0,Oregon
2015-02-01,OR,2015,February,519.0,Oregon
2015-01-01,OR,2015,January,520.0,Oregon
2015-07-01,OR,2015,July,502.0,Oregon
2015-06-01,OR,2015,June,506.0,Oregon
2015-03-01,OR,2015,March,515.0,Oregon
2015-05-01,OR,2015,May,501.0,Oregon
2015-11-01,OR,2015,November,504.0,Oregon
2015-10-01,OR,2015,October,510.0,Oregon
2015-09-01,OR,2015,September,523.0,Oregon
2016-04-01,OR,2016,April,510.0,Oregon
2016-08-01,OR,2016,August,495.0,Oregon
2016-12-01,OR,2016,December,496.0,Oregon
2016-02-01,OR,2016,February,495.0,Oregon
2016-01-01,OR,2016,January,491.0,Oregon
2016-07-01,OR,2016,July,511.0,Oregon
2016-06-01,OR,2016,June,521.0,Oregon
2016-03-01,OR,2016,March,503.0,Oregon
2016-05-01,OR,2016,May,525.0,Oregon
2016-11-01,OR,2016,November,484.0,Oregon
2016-10-01,OR,2016,October,483.0,Oregon
2016-09-01,OR,2016,September,488.0,Oregon
2017-04-01,OR,2017,April,507.0,Oregon
2017-08-01,OR,2017,August,517.0,Oregon
2017-12-01,OR,2017,December,534.0,Oregon
2017-02-01,OR,2017,February,512.0,Oregon
2017-01-01,OR,2017,January,504.0,Oregon
2017-07-01,OR,2017,July,504.0,Oregon
2017-06-01,OR,2017,June,494.0,Oregon
2017-03-01,OR,2017,March,504.0,Oregon
